IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,6,,,,,,6,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,7.1,,,,,,7.1,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_smokeless,Prevalence of current smokeless tobacco use among adults (%),numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,,,,0.1,,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.3,,,,,,0.3,,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,0.6,,,,,,0.6,,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,12,,,,,,12,,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,19,,,,,,19,,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,4,,,,,,4,,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.1,,,,,,0.1,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.5,,,,,,0.5,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1,,,,,,1,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.2,,,,,,1.2,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.7,,,,,,1.7,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,1.9,,,,,,1.9,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2,,,,,,2,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.2,,,,,,2.2,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,2.5,,,,,,2.5,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.6,,,,,,2.6,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,2.9,,,,,,2.9,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3,,,,,,3,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,3.4,,,,,,3.4,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.6,,,,,,3.6,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,4.6,,,,,,4.6,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5,,,,,,5,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,5,,,,,,5,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6,,,,,,6,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,7,,,,,,7,,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,true,Sex,Male,SEX_MLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2022,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
Adult_curr_e-cig,Prevalence of current e-cigarette use among adults (%),numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2022,true,Sex,Female,SEX_FMLE,,,,,,,,,,,,,,,,Data not available,1217,,EN,2023-12-06T23:00:00.000Z
